Red,Green,Blue,Label
0.517647059,0.611764706,0.815686275,2
0.023529412,0.501960784,0.149019608,1
0.992156863,0.031372549,0.925490196,5
0.745098039,0.396078431,0.929411765,6
0.870588235,0.474509804,0.807843137,5
0.349019608,0.97254902,0.447058824,1
0.984313725,0.556862745,0.776470588,5
0.866666667,0.478431373,0.450980392,5
0.152941176,0.819607843,0.847058824,2
0.556862745,0.341176471,0.784313725,6
0.188235294,0.301960784,0.984313725,2
0.105882353,0.309803922,0.658823529,2
0.8,0.529411765,0.325490196,3
0.678431373,0.247058824,0.709803922,6
0.721568627,0.690196078,0.403921569,1
0.458823529,0.784313725,0.760784314,2
0.207843137,0.745098039,0.439215686,1
0.607843137,0.925490196,0.341176471,1
0.454901961,0.019607843,0.196078431,0
0.839215686,0.992156863,0.576470588,4
0.349019608,0.937254902,0.6,1
0.741176471,0.890196078,0.498039216,1
0.721568627,0.176470588,0.043137255,0
0.239215686,0.007843137,0.658823529,2
0.392156863,0.035294118,0.325490196,6
0.443137255,0.439215686,0.690196078,2
0.843137255,0.321568627,0.91372549,5
0.074509804,0.203921569,0.792156863,2
0.231372549,0.035294118,0.250980392,6
0.847058824,0.596078431,0.341176471,3
0.121568627,0.145098039,0.184313725,2
0.066666667,0.305882353,0.239215686,1
0.243137255,0.6,0.011764706,1
0.839215686,0.007843137,0.141176471,0
0.223529412,0.470588235,0.325490196,1
0.968627451,0.694117647,0.760784314,5
0.160784314,0.721568627,0.858823529,2
0.258823529,0.666666667,0,1
0.047058824,0.231372549,0.745098039,2
0.290196078,0.48627451,0.843137255,1
0.690196078,0.419607843,0.815686275,6
0.505882353,0.91372549,0.341176471,4
0.447058824,0.376470588,0.537254902,6
0.631372549,0.576470588,0.666666667,2
0.678431373,0.807843137,0.588235294,1
0.925490196,0.278431373,0.094117647,0
0.282352941,0.2,0.31372549,2
0.403921569,0.929411765,0.317647059,1
0.454901961,0.545098039,0.701960784,2
0.015686275,0.035294118,0.917647059,2
0.619607843,0.462745098,0.11372549,6
0.247058824,0.360784314,0.780392157,2
0.662745098,0.529411765,0.231372549,3
0.898039216,0.733333333,0.662745098,5
0.337254902,0.964705882,0.015686275,5
0.647058824,0.082352941,0.239215686,0
0.105882353,0.964705882,0.419607843,5
0.643137255,0.8,0.035294118,1
0.117647059,0.301960784,0.211764706,5
0.388235294,0.28627451,0.28627451,5
0.137254902,0.615686275,0.521568627,2
0.623529412,0.105882353,0.501960784,0
0.556862745,0.949019608,0.454901961,1
0.768627451,0.549019608,0.866666667,5
0.498039216,0.949019608,0.960784314,0
0.737254902,0.235294118,0.482352941,0
0.039215686,0.8,0.592156863,1
0.988235294,0.247058824,0.525490196,0
0.992156863,0.074509804,0.956862745,6
0.145098039,0.392156863,0.796078431,2
0.815686275,0.482352941,0.941176471,0
0.694117647,0.819607843,0.117647059,1
0.615686275,0.976470588,0.290196078,1
0.494117647,0.325490196,0.007843137,7
0.662745098,0.517647059,0.321568627,7
0.690196078,0.42745098,0.262745098,7
0.462745098,0.768627451,0.603921569,1
0.51372549,0.015686275,0.196078431,0
0.666666667,0.91372549,0.282352941,0
0.48627451,0.815686275,0.356862745,1
0.596078431,0.17254902,0.921568627,0
1,0.258823529,0.882352941,5
0.949019608,0.388235294,0.054901961,7
0.674509804,0.192156863,0.909803922,0
0.137254902,0.949019608,0.282352941,1
0.392156863,0.082352941,0.929411765,2
0.82745098,0.682352941,0.298039216,3
0.925490196,0.447058824,0.917647059,9
0.48627451,0.090196078,0.698039216,9
0.223529412,0.580392157,0.694117647,2
0.274509804,0.356862745,0.054901961,1
0.862745098,0.71372549,0.690196078,5
0.898039216,0.811764706,0.090196078,4
0.419607843,0.482352941,0.862745098,2
0.047058824,0.807843137,0.447058824,1
0.701960784,0.819607843,0.588235294,1
0.576470588,0.470588235,0.921568627,2
0.811764706,0.090196078,0.454901961,6
0.749019608,0.988235294,0.894117647,1
0.152941176,0.266666667,0.768627451,2
0.945098039,0.784313725,0.203921569,4
0.592156863,0.309803922,0.294117647,7
0.180392157,0.290196078,0.121568627,1
0.749019608,0.317647059,0.11372549,0
0.996078431,0.588235294,0.019607843,4
0.639215686,0.929411765,0.423529412,1
0.529411765,0.525490196,0.721568627,2
0.588235294,0.921568627,0.231372549,1
0.956862745,0.407843137,0.078431373,3
0.698039216,0.149019608,0.17254902,0
0.650980392,0.639215686,0.039215686,1
0.721568627,0.066666667,0.219607843,0
0.435294118,0.941176471,0.478431373,1
0.749019608,0.509803922,0.647058824,5
0.160784314,0.729411765,0.207843137,1
0.545098039,0.854901961,0.733333333,1
0.2,0.411764706,0.184313725,1
0.62745098,0.741176471,0.968627451,2
0.584313725,0.525490196,0.078431373,1
0.329411765,0.035294118,0.48627451,6
0.968627451,0.478431373,0.247058824,3
0.274509804,0.431372549,0.662745098,2
0.850980392,0.866666667,0.305882353,4
0.866666667,0.415686275,0.984313725,6
0.631372549,0.250980392,0.282352941,0
0.776470588,0.898039216,0.435294118,1
0.862745098,0.721568627,0.360784314,4
0.71372549,0.741176471,0.482352941,1
0.941176471,1,0.580392157,4
0.349019608,0.109803922,0.976470588,2
0.145098039,0.956862745,0.968627451,2
0.066666667,0.533333333,0.57254902,1
0.48627451,0.701960784,0.705882353,2
0.490196078,0.631372549,0.176470588,1
0.894117647,0.176470588,0.333333333,0
0.352941176,0.160784314,0.933333333,2
0.976470588,0.698039216,0.02745098,4
0.666666667,0.474509804,0.71372549,6
0.141176471,0.250980392,0.215686275,1
0.784313725,0.517647059,0.368627451,7
0.690196078,0.788235294,0.474509804,1
0.964705882,0.349019608,0.062745098,3
0.552941176,0.168627451,0.474509804,6
0.537254902,0.51372549,0.062745098,1
0.054901961,0.48627451,0.443137255,2
0.22745098,0.180392157,0.607843137,2
0.22745098,0.674509804,0.082352941,1
0.894117647,0.694117647,0.368627451,4
0.603921569,0.819607843,0.015686275,1
0.690196078,0.301960784,0.921568627,6
0.474509804,0.270588235,0.37254902,6
0.470588235,0.945098039,0.588235294,1
0.439215686,0.568627451,0.090196078,1
0.454901961,0.435294118,0.466666667,9
0.580392157,0.494117647,0.925490196,6
0.443137255,0.4,0.376470588,9
0.619607843,0.345098039,0.807843137,6
0.588235294,0.88627451,0.109803922,1
0.156862745,0.258823529,0.474509804,2
0.278431373,0.917647059,0.850980392,2
0.31372549,1,0.254901961,1
0.603921569,0.937254902,0.51372549,1
0.223529412,0,0.57254902,6
0.905882353,0.941176471,0.274509804,4
0.278431373,0.623529412,0.890196078,2
0.482352941,0.917647059,0.988235294,2
0.423529412,0.48627451,0.211764706,1
0.521568627,0.494117647,0.08627451,1
0.482352941,0.321568627,0.243137255,7
0.968627451,0.047058824,0.125490196,0
0.223529412,0.145098039,0.921568627,2
0.682352941,0.592156863,0.376470588,7
0.960784314,0.360784314,0.062745098,3
0.454901961,0.321568627,0.223529412,7
0.862745098,0.607843137,0.243137255,3
0.431372549,0.37254902,0.850980392,2
0.450980392,0.854901961,0.058823529,1
0.388235294,0.247058824,0.141176471,7
0.91372549,0.992156863,0.101960784,4
0.576470588,0.156862745,0.2,0
0.776470588,0.576470588,0.490196078,7
0.145098039,0.796078431,0.580392157,1
0.325490196,0.815686275,0.423529412,1
0.388235294,0.317647059,0.678431373,6
0.243137255,0.556862745,0.070588235,1
0.168627451,0.807843137,0.901960784,2
0.968627451,0.345098039,0.611764706,5
0.701960784,0.760784314,0.145098039,1
0.670588235,0.105882353,0.643137255,6
0.305882353,0.662745098,0,1
0.705882353,0.305882353,0.356862745,0
0.458823529,0.266666667,0.764705882,6
0.047058824,0.541176471,0.988235294,2
0.556862745,0.019607843,0.450980392,6
0.207843137,0.584313725,0.733333333,2
0.721568627,0.949019608,0.580392157,1
0.105882353,0.196078431,0.415686275,2
0.137254902,0.141176471,0.282352941,2
0.607843137,0.152941176,0.71372549,6
0.4,0.2,0.505882353,6
0.580392157,0.447058824,0.415686275,7
0.717647059,0.501960784,0.666666667,6
0.094117647,0.705882353,0.698039216,2
0.501960784,0.792156863,0.211764706,1
0.396078431,0.11372549,0.835294118,2
0.882352941,0.88627451,0.670588235,4
0.305882353,0.109803922,0.345098039,6
0.615686275,0.329411765,0.301960784,7
0.368627451,0.337254902,0.090196078,1
0.521568627,0.160784314,0.054901961,0
0.423529412,0.749019608,0.235294118,1
0.870588235,0.360784314,0.733333333,5
0.776470588,0.384313725,0.525490196,5
0.203921569,0.388235294,0.050980392,1
0.490196078,0.443137255,0.243137255,1
0.580392157,0.317647059,0.560784314,6
0.882352941,0.937254902,0.729411765,1
0.203921569,0.760784314,0.490196078,1
0.57254902,0.780392157,0.047058824,1
0.533333333,0.976470588,0.356862745,1
0.192156863,0.490196078,0.596078431,2
0.701960784,0.941176471,0.384313725,1
0.568627451,0.188235294,0.796078431,6
0.482352941,0.870588235,0.203921569,1
0.592156863,0.37254902,0.792156863,6
0.250980392,0.815686275,0.603921569,1
0.231372549,0.443137255,0.698039216,2
0.447058824,0.454901961,0.352941176,1
0.811764706,0.870588235,0.843137255,9
0.443137255,0.945098039,0.901960784,2
0.168627451,0.709803922,0.337254902,1
0.360784314,0.51372549,0.71372549,2
0.498039216,0.941176471,0.607843137,1
0.247058824,0.094117647,0.541176471,2
0.17254902,0.384313725,0.8,2
0.764705882,0.066666667,0.541176471,5
0.082352941,0.207843137,0.960784314,2
0.188235294,0.847058824,0.352941176,1
0.62745098,0.866666667,0.839215686,2
0.043137255,0.631372549,0.901960784,2
0.317647059,0.68627451,0.682352941,1
0.666666667,0.796078431,0.992156863,2
0.070588235,0.145098039,0.447058824,2
0.078431373,0.035294118,0.662745098,2
0.858823529,0.074509804,0.8,5
0.796078431,0.490196078,0.231372549,3
0.729411765,0.250980392,0.576470588,5
0.160784314,0.819607843,0.376470588,1
0.721568627,0.666666667,0.529411765,7
0.51372549,0.247058824,0.066666667,7
0.647058824,0.333333333,0.301960784,7
0.549019608,0.019607843,0.258823529,5
0.109803922,0.694117647,0.333333333,1
0.011764706,0.196078431,0.254901961,2
0.11372549,0.02745098,0.77254902,2
0.262745098,0.639215686,0.058823529,1
0.078431373,0.819607843,0.545098039,1
0.949019608,0.180392157,0.356862745,0
0.431372549,0.305882353,0.019607843,7
0.988235294,0.862745098,0.364705882,4
0.137254902,0.164705882,0.309803922,2
0.862745098,0.08627451,0.262745098,0
0.517647059,0.584313725,0.250980392,7
0.749019608,0.490196078,0.211764706,7
0.219607843,0.462745098,0.635294118,2
0.474509804,0.003921569,0.435294118,5
0.57254902,0.741176471,0.905882353,2
0.960784314,0.223529412,0.266666667,0
0.839215686,0.078431373,0.97254902,6
0.662745098,0.266666667,0.525490196,5
0.490196078,0.949019608,0.360784314,1
0.8,0.4,0.866666667,5
0.145098039,0.454901961,0.254901961,1
0.482352941,0.509803922,0.933333333,2
0.329411765,0.058823529,0.745098039,6
0.843137255,0.023529412,0.82745098,5
0.207843137,0.568627451,0.431372549,1
0.835294118,0.454901961,0.717647059,5
0.37254902,0.521568627,0.694117647,2
0.807843137,0.450980392,0.992156863,6
0.321568627,0.478431373,0.380392157,1
0.721568627,0.8,0.352941176,1
0.815686275,0.576470588,0.239215686,3
0.349019608,0.976470588,0.937254902,1
0.141176471,0.768627451,0.996078431,2
0.643137255,0.792156863,0.745098039,1
0.788235294,0.88627451,0.341176471,1
0.098039216,0.349019608,0.988235294,2
0.2,0.701960784,0.729411765,1
0.870588235,0.458823529,0.905882353,5
0.643137255,0.203921569,0,0
0,0.580392157,0.654901961,2
0.337254902,0.149019608,0.337254902,6
0.364705882,0.490196078,0.545098039,2
0.329411765,0.215686275,0.650980392,6
0.501960784,0.388235294,0.388235294,7
0.164705882,0.521568627,0.517647059,2
0.917647059,0.901960784,0.149019608,4
0.592156863,0.749019608,0.11372549,1
0.788235294,0.756862745,0.407843137,4
0.721568627,0.11372549,0.02745098,0
0.266666667,0.898039216,0.580392157,1
0.309803922,0.784313725,0.478431373,1
0.458823529,0.678431373,0.023529412,1
0.439215686,0.933333333,0.976470588,2
0.145098039,0.996078431,0.37254902,1
0.141176471,0.223529412,0.396078431,2
0.909803922,0.964705882,0.349019608,4
0.564705882,0.517647059,0.980392157,6
0.780392157,0.22745098,0.949019608,5
0.768627451,0.466666667,0.149019608,3
0.941176471,0.88627451,0.537254902,4
0.996078431,0.450980392,0.823529412,5
0.788235294,0.250980392,0.980392157,6
0.462745098,0.321568627,0.62745098,6
0,0.662745098,0.050980392,1
0.003921569,0.996078431,0.309803922,1
0.266666667,0.870588235,0.105882353,1
0.270588235,0.431372549,0.964705882,2
0.31372549,0.149019608,0.603921569,6
0.97254902,0.898039216,0.941176471,5
0.749019608,0.082352941,0.431372549,0
0.639215686,0.239215686,0.709803922,6
0.721568627,0.843137255,0.407843137,4
0.764705882,0.776470588,0.003921569,1
0.466666667,0.796078431,0.090196078,1
0.070588235,0.392156863,0.815686275,2
0.698039216,0.803921569,0.647058824,1
0.882352941,0.71372549,0.619607843,5
0.235294118,0.831372549,0.533333333,1
0.701960784,0.211764706,0.764705882,6
0.380392157,0.105882353,0.603921569,6
0.490196078,0.058823529,0.4,6
0.239215686,0.6,0.011764706,1
0.458823529,0.91372549,0.258823529,1
0.580392157,0.290196078,0.658823529,6
0.207843137,0.992156863,0.792156863,2
0.101960784,0.564705882,0.968627451,2
0.97254902,0.796078431,0.662745098,5
0.050980392,0.08627451,0.674509804,2
0.403921569,0.870588235,0.384313725,1
0.603921569,0.08627451,0.670588235,6
0.576470588,0.145098039,0.952941176,6
0.882352941,0.290196078,0.031372549,3
0.458823529,0.62745098,0.407843137,1
0.501960784,0.756862745,0.137254902,1
0.580392157,0.505882353,0.6,9
0.678431373,0.823529412,0.482352941,1
0.933333333,0.015686275,0.737254902,5
0.850980392,0.588235294,0.329411765,3
0.843137255,0.066666667,0.215686275,0
0.498039216,0.901960784,0.270588235,1
0.505882353,0.698039216,0.635294118,1
0.109803922,0.42745098,0.741176471,2
0.752941176,0.478431373,0.717647059,6
0.921568627,0.71372549,0.407843137,3
0.4,0.568627451,0.329411765,1
0.807843137,0.145098039,0.568627451,5
0.882352941,0.905882353,0.407843137,4
0.819607843,0.674509804,0.97254902,6
0.905882353,0.545098039,0.125490196,3
0.349019608,0.352941176,0.137254902,1
0.254901961,0.431372549,0.862745098,2
0.101960784,0.949019608,0.294117647,1
0.745098039,0.423529412,0.568627451,5
0.48627451,0.490196078,0.290196078,1
0.364705882,0.478431373,0.478431373,9
0.894117647,0.282352941,0.721568627,5
0.541176471,0.862745098,0.662745098,1
0.996078431,0.51372549,0.356862745,3
0.654901961,0.643137255,0.709803922,9
0.823529412,0.819607843,0.949019608,9
0.454901961,0.615686275,0.152941176,1
0.082352941,0.878431373,0.82745098,2
0.749019608,0.541176471,0.301960784,7
0.956862745,0.078431373,0.62745098,5
0.247058824,0.635294118,0.262745098,1
0.866666667,0.658823529,0.22745098,4
0.254901961,0.619607843,0.015686275,1
0.768627451,0.77254902,0.890196078,2
0.443137255,0.02745098,0.152941176,0
0.529411765,0.490196078,0.839215686,2
0.305882353,0.254901961,0.584313725,6
0.105882353,0.545098039,0.831372549,2
0.68627451,0.580392157,0.262745098,1
0.843137255,0.831372549,0.733333333,9
0.815686275,0.141176471,0.905882353,6
0.337254902,0.011764706,0.97254902,2
0.690196078,0.749019608,0.035294118,1
0.105882353,0.917647059,0.992156863,2
0.356862745,0.878431373,0.243137255,1
0.231372549,0.996078431,0.160784314,1
0.937254902,0.529411765,0.333333333,3
0.043137255,0.752941176,0.729411765,2
0.435294118,0.745098039,0.101960784,1
0.203921569,0.6,0.28627451,1
0.905882353,0.133333333,0.145098039,0
0.043137255,0.584313725,0.717647059,2
0.384313725,0.278431373,0.525490196,6
0.619607843,0.831372549,0.654901961,1
0.215686275,0.760784314,0.058823529,1
0.68627451,0.168627451,0.239215686,0
0.941176471,0.992156863,0.71372549,4
0.898039216,0.431372549,0.937254902,5
0.501960784,0.062745098,0.694117647,6
0.098039216,0.039215686,0.968627451,2
0.215686275,0.521568627,0.054901961,1
0.243137255,0.160784314,0.11372549,7
0.756862745,0.854901961,0.698039216,1
0.262745098,0.68627451,0.976470588,2
0.333333333,0.270588235,0.415686275,6
0.580392157,0.431372549,0.031372549,7
0.631372549,0.4,0.854901961,6
0.180392157,0.631372549,0.509803922,1
0.098039216,0.623529412,0.007843137,1
0.294117647,0.478431373,0.968627451,2
0.02745098,0.745098039,0.149019608,1
0.984313725,0.560784314,0.807843137,5
0.925490196,0.325490196,0.262745098,0
0.894117647,0.356862745,0.160784314,3
0.207843137,0.658823529,0.725490196,2
0.180392157,0.082352941,0.623529412,2
0.815686275,0.807843137,0.090196078,1
0.635294118,0.066666667,0.003921569,0
0.231372549,0.035294118,0.831372549,2
0.792156863,0.152941176,0.309803922,0
0.905882353,0.768627451,0.298039216,4
0.925490196,0.211764706,0.125490196,0
0.890196078,0.423529412,0.011764706,3
0.337254902,0.894117647,0.325490196,1
0.352941176,0.325490196,0.88627451,6
0.71372549,0.396078431,0.611764706,6
0.666666667,0.11372549,0.815686275,6
0.835294118,0.203921569,0.215686275,0
0.305882353,0.11372549,0.235294118,6
0.317647059,0.298039216,0.203921569,1
0.278431373,0.839215686,0.42745098,1
0.745098039,0.203921569,0.988235294,6
0.384313725,0.71372549,0.105882353,1
0.337254902,0.835294118,0.407843137,1
0.725490196,0.874509804,0.705882353,1
0.603921569,0.509803922,0.623529412,9
0.443137255,0.058823529,0.509803922,6
0.149019608,0.419607843,0.141176471,1
0.411764706,0.643137255,0.662745098,2
0.584313725,0.901960784,0.619607843,1
0.223529412,0.674509804,0.6,2
0.8,0.725490196,0.917647059,6
0.670588235,0.894117647,0.423529412,1
0.635294118,0.447058824,0.505882353,5
0.960784314,0.388235294,0.223529412,3
0.247058824,0.988235294,0.039215686,1
0.631372549,0.007843137,0.949019608,6
0.078431373,0.176470588,0.388235294,2
0.062745098,0.376470588,0.980392157,2
0.556862745,0.019607843,0.666666667,6
0.31372549,0.901960784,0.160784314,1
0.101960784,0.576470588,0.796078431,2
0.97254902,0.470588235,0.568627451,5
0.784313725,0.552941176,0.341176471,3
0.458823529,0.125490196,0.168627451,0
0.498039216,0.764705882,0.266666667,1
0.215686275,0.91372549,0.360784314,1
0.325490196,0.760784314,0.274509804,1
0.482352941,0.525490196,0.596078431,9
0.568627451,0.203921569,0.42745098,6
0.329411765,0.945098039,0.450980392,1
0.282352941,0.980392157,0.988235294,2
0.588235294,0.215686275,0.678431373,2
0.352941176,0.188235294,0.11372549,7
0.011764706,0.8,0.466666667,1
0.474509804,0.2,0.368627451,6
0.490196078,0.662745098,0.792156863,2
0.356862745,0.039215686,0.082352941,0
0.078431373,0.678431373,0.898039216,2
0.843137255,0.784313725,0.462745098,4
0.239215686,0.921568627,0.823529412,2
0.850980392,0.733333333,0.662745098,7
0.803921569,0.584313725,0.290196078,3
0.549019608,0.666666667,0.274509804,1
0.77254902,0.8,0.011764706,4
0.854901961,0.97254902,0.341176471,1
0.301960784,0.749019608,0.68627451,2
0.066666667,0.521568627,0.262745098,1
0.68627451,0.784313725,0.439215686,1
0.956862745,0.125490196,0.262745098,0
0.870588235,0.984313725,0.317647059,4
0.043137255,0.278431373,0.788235294,2
0.960784314,0.721568627,0.207843137,3
0.839215686,0.611764706,0.376470588,7
0.788235294,0.149019608,0.831372549,6
0.549019608,0.823529412,0.501960784,1
0.117647059,0.952941176,0.415686275,1
0.882352941,0.074509804,0.431372549,0
0.596078431,0.976470588,0.745098039,1
0.647058824,0.019607843,0.482352941,6
0.478431373,0.945098039,0.101960784,1
0.17254902,0.77254902,0.164705882,1
0.729411765,0.721568627,0.647058824,9
0.160784314,0.121568627,0.51372549,2
0.490196078,0.435294118,0.925490196,6
0.674509804,0.796078431,0,1
0.792156863,0.152941176,0.909803922,6
0.176470588,0.870588235,0.564705882,1
0.894117647,0.282352941,0.901960784,6
0.082352941,0.905882353,0.901960784,2
0.458823529,0.88627451,0.145098039,1
0.094117647,0.701960784,0.584313725,2
0.078431373,0.6,0.215686275,1
0.843137255,0.282352941,0.294117647,0
0.776470588,0.141176471,0.62745098,6
0.631372549,0.156862745,0.768627451,6
0.780392157,0.176470588,0.090196078,0
0.431372549,0.831372549,0.388235294,1
0.419607843,0.098039216,0.407843137,6
0.964705882,0.28627451,0.301960784,0
0.596078431,0.490196078,0.68627451,6
0.341176471,0.682352941,0.843137255,2
0.996078431,0.450980392,0.556862745,5
0.662745098,0.301960784,0.141176471,7
0.819607843,0.97254902,0.835294118,1
0.137254902,0.298039216,0.670588235,2
0.043137255,0.866666667,0.317647059,1
0.074509804,0.6,0.643137255,2
0.290196078,0.364705882,0.152941176,9
0.898039216,0.741176471,0.760784314,5
0.047058824,0.674509804,0.607843137,2
0.737254902,0.768627451,0.031372549,4
0.901960784,0.996078431,0.403921569,4
0.141176471,0.266666667,0.08627451,1
0.043137255,0.698039216,0.482352941,1
0.792156863,0.31372549,0.341176471,0
0.294117647,0.325490196,0.466666667,2
0.4,0.788235294,0.768627451,2
0.658823529,0.980392157,0.905882353,2
0.862745098,0.803921569,0.658823529,4
0.364705882,0.745098039,0.054901961,1
0.392156863,0.176470588,0.325490196,6
0.925490196,0.831372549,0.121568627,4
0.423529412,0.047058824,0.470588235,6
0.145098039,0.796078431,0.807843137,2
0.937254902,0.274509804,0.768627451,6
0.701960784,0.141176471,0.090196078,0
0.584313725,0.019607843,0.560784314,6
0.22745098,0.470588235,0.415686275,1
0.415686275,0.91372549,0.090196078,1
0.478431373,0.105882353,0.776470588,6
0.470588235,0.674509804,0.423529412,1
0.580392157,0.2,0.082352941,7
0.690196078,0.42745098,0.250980392,7
0.850980392,0.196078431,0.184313725,0
0.733333333,0.956862745,0.760784314,1
0.701960784,0.192156863,0.317647059,3
0.568627451,0.039215686,0.215686275,0
0.321568627,0.160784314,0.890196078,4
0.37254902,0.188235294,0.301960784,5
0.474509804,0.596078431,0.301960784,1
0.866666667,0.705882353,0.807843137,9
0.925490196,0.784313725,0.109803922,7
0.525490196,0.047058824,0.603921569,4
0.482352941,0.737254902,0.529411765,1
0.866666667,0.792156863,0.474509804,0
0.290196078,0.580392157,0.77254902,0
0.701960784,0.360784314,0.337254902,6
0.639215686,0.058823529,0.356862745,6
0.223529412,0.937254902,0.611764706,1
0.992156863,0.690196078,0.623529412,5
0.737254902,0.91372549,0.498039216,1
0.129411765,0.584313725,0.956862745,2
0.505882353,0.57254902,0.266666667,1
0.980392157,0.482352941,0.529411765,5
0.964705882,0.894117647,0.192156863,4
0.831372549,0.133333333,0.466666667,0
0.494117647,0.949019608,0.039215686,1
0.443137255,0.894117647,0.078431373,1
0.749019608,0.207843137,0.411764706,0
0.560784314,0.97254902,0.670588235,1
0.376470588,0.545098039,0.325490196,1
0.02745098,0.788235294,0.117647059,1
0.380392157,0.133333333,0.050980392,7
0.141176471,0.22745098,0.37254902,2
0.725490196,0.294117647,1,6
0.823529412,0.007843137,0.180392157,0
0.709803922,0.368627451,0.88627451,6
0.796078431,0.360784314,0.364705882,0
0.333333333,0.02745098,0.749019608,2
0.188235294,0.91372549,0.396078431,1
0.631372549,0.043137255,0.635294118,6
0.588235294,0.909803922,0.17254902,1
0.384313725,0.776470588,0.180392157,1
0.231372549,0.968627451,0.6,1
0.537254902,0.51372549,0.294117647,1
0.623529412,0.8,0.678431373,9
0.156862745,0.474509804,0.168627451,1
0.439215686,0.364705882,0.180392157,7
0.88627451,0.28627451,0.11372549,3
0.474509804,0.952941176,0.741176471,2
0.756862745,0.525490196,0.952941176,6
0.266666667,0.541176471,0.188235294,1
0.035294118,0.125490196,0.866666667,2
0.478431373,0.925490196,0.57254902,1
0.882352941,0.341176471,0.011764706,3
0.168627451,0.121568627,0.741176471,2
0.152941176,0.988235294,0.749019608,1
0.129411765,0.705882353,0.929411765,2
0.28627451,0.152941176,0.525490196,6
0.035294118,0.898039216,0.015686275,1
0.250980392,0.180392157,0.015686275,7
0.239215686,0.505882353,0.149019608,1
0.976470588,0.537254902,0.709803922,5
0.058823529,0.694117647,0.831372549,2
0.698039216,0.262745098,0.968627451,6
0.952941176,0.368627451,0.247058824,0
0.949019608,0.694117647,0.560784314,7
0.745098039,0.850980392,0.792156863,9
0.415686275,0.682352941,0.396078431,1
0.474509804,0.235294118,0.082352941,7
0.392156863,0.956862745,0.17254902,1
0.639215686,0.68627451,0.909803922,6
0.925490196,0.549019608,0.305882353,3
0.239215686,0.870588235,0.423529412,1
0.050980392,0.870588235,0.145098039,1
0.984313725,0.992156863,0.176470588,4
0.788235294,0.917647059,0.356862745,1
0.815686275,0.22745098,0.494117647,6
0,0.745098039,0.890196078,2
0.388235294,0.603921569,0.274509804,1
0.815686275,0.831372549,0.552941176,4
0.658823529,0.180392157,0.807843137,6
0.949019608,0.054901961,0.796078431,5
0.650980392,0.337254902,0.439215686,6
0.345098039,0.788235294,0.870588235,2
0.015686275,0.392156863,0,1
0.062745098,0.474509804,0.349019608,1
0.180392157,0.941176471,0.380392157,1
0.639215686,0.37254902,0.215686275,7
0.494117647,0.882352941,0.933333333,2
0.188235294,0.694117647,0.552941176,1
0.68627451,0.325490196,0.57254902,6
0.329411765,0.462745098,0.094117647,1
0.749019608,0.57254902,0.741176471,6
0.545098039,0.023529412,0.407843137,6
0.48627451,0.023529412,0.466666667,6
0.329411765,0.964705882,0.490196078,1
0.980392157,0.266666667,0.262745098,0
0.623529412,0.047058824,0.862745098,6
0.043137255,0.694117647,0.576470588,1
0.898039216,0.411764706,0.262745098,3
0.788235294,0.164705882,0.815686275,6
0.466666667,0.450980392,0.278431373,1
0.564705882,0.290196078,0.043137255,7
0.780392157,0.690196078,0.792156863,6
0.129411765,0.8,0.721568627,2
0.066666667,0.858823529,0.874509804,2
0.133333333,0.882352941,0.91372549,2
0.392156863,0.792156863,0.62745098,2
0.035294118,0.474509804,0.862745098,2
0.243137255,0.309803922,0.494117647,2
0.345098039,0.42745098,0.458823529,9
0.141176471,0.31372549,0.415686275,2
0.415686275,0.039215686,0.415686275,6
0.71372549,0.576470588,0.054901961,7
0.592156863,0.505882353,0.996078431,6
0.478431373,0.31372549,0.545098039,6
0.219607843,0.749019608,0.890196078,2
0.243137255,0.007843137,0.847058824,2
0.8,0.149019608,0.917647059,6
0.866666667,0.043137255,0.301960784,0
0.721568627,0.4,0.149019608,3
0.945098039,0.137254902,0.380392157,5
0.556862745,0.050980392,0.054901961,0
0.898039216,0.752941176,0.4,4
0.258823529,0.878431373,0.82745098,2
0.392156863,0.02745098,0.647058824,6
0.952941176,0.168627451,0.447058824,5
0.662745098,0.803921569,0.101960784,1
0.741176471,0.329411765,0.294117647,0
0.933333333,0.71372549,0.250980392,4
0.568627451,0.545098039,0.121568627,1
0.82745098,0.901960784,0.17254902,4
0.458823529,0.776470588,0.015686275,1
0.847058824,0.858823529,0.2,4
0.482352941,0.635294118,0.898039216,2
0.411764706,0.541176471,0.274509804,1
0.77254902,0.270588235,0.709803922,6
0.223529412,0.854901961,0.062745098,1
0.419607843,0.654901961,0.505882353,1
0.419607843,0.650980392,0.752941176,2
0.149019608,0.741176471,0.22745098,1
0.945098039,0.756862745,0.121568627,3
0.643137255,0.262745098,0.423529412,6
0.396078431,0.866666667,0.137254902,1
0.117647059,0.749019608,0.243137255,1
0.239215686,0.054901961,0.862745098,2
0.733333333,0.796078431,0.650980392,1
0.501960784,0.070588235,0.454901961,6
0.337254902,0.447058824,0.768627451,2
0.08627451,0.466666667,0.529411765,2
0.623529412,0.682352941,0.662745098,9
0.51372549,0.223529412,0.305882353,0
0.576470588,0.435294118,0.901960784,6
0.164705882,0.866666667,0.466666667,1
0.745098039,0.478431373,0.949019608,6
0.933333333,0.619607843,0.796078431,5
0.662745098,0.08627451,0.929411765,6
